"classe","region","nb_index","regiao_agrupada"
"Cruciform","80%",3346,"Corpo do gene"
"Cruciform","90%",3346,"Corpo do gene"
"Cruciform","20%",3347,"Corpo do gene"
"Cruciform","30%",3347,"Corpo do gene"
"Cruciform","70%",3348,"Corpo do gene"
"Cruciform","10%",3349,"Corpo do gene"
"Cruciform","20%",3349,"Corpo do gene"
"Cruciform","50%",3350,"Corpo do gene"
"Cruciform","60%",3350,"Corpo do gene"
"Cruciform","70%",3351,"Corpo do gene"
"Cruciform","80%",3352,"Corpo do gene"
"Cruciform","10%",3354,"Corpo do gene"
"Cruciform","60%",3355,"Corpo do gene"
"Cruciform","60%",3356,"Corpo do gene"
"Cruciform","60%",3357,"Corpo do gene"
"Cruciform","40%",3362,"Corpo do gene"
"Cruciform","10%",3363,"Corpo do gene"
"Cruciform","20%",3363,"Corpo do gene"
"Cruciform","80%",3364,"Corpo do gene"
"Cruciform","80%",3365,"Corpo do gene"
"Cruciform","10%",3372,"Corpo do gene"
"Cruciform","100%",3373,"Corpo do gene"
"Cruciform","100%",3374,"Corpo do gene"
"Cruciform","50%",3375,"Corpo do gene"
"Cruciform","60%",3375,"Corpo do gene"
"Cruciform","70%",3376,"Corpo do gene"
"Cruciform","80%",3376,"Corpo do gene"
"Cruciform","100%",3377,"Corpo do gene"
"Cruciform","10%",3378,"Corpo do gene"
"Cruciform","20%",3379,"Corpo do gene"
"Cruciform","10%",3380,"Corpo do gene"
"Cruciform","20%",3381,"Corpo do gene"
"Cruciform","50%",3382,"Corpo do gene"
"Cruciform","80%",3383,"Corpo do gene"
"Cruciform","30%",3384,"Corpo do gene"
"Cruciform","40%",3384,"Corpo do gene"
"Cruciform","50%",3384,"Corpo do gene"
"Cruciform","90%",3385,"Corpo do gene"
"Cruciform","100%",3385,"Corpo do gene"
"Cruciform","10%",3388,"Corpo do gene"
"Cruciform","20%",3388,"Corpo do gene"
"Cruciform","50%",3389,"Corpo do gene"
"Cruciform","60%",3389,"Corpo do gene"
"Cruciform","20%",3390,"Corpo do gene"
"Cruciform","80%",3391,"Corpo do gene"
"Cruciform","100%",3392,"Corpo do gene"
"Cruciform","10%",3403,"Corpo do gene"
"Cruciform","30%",3404,"Corpo do gene"
"Cruciform","70%",3405,"Corpo do gene"
"Cruciform","90%",3406,"Corpo do gene"
"Cruciform","50%",3472,"Corpo do gene"
"Cruciform","60%",3473,"Corpo do gene"
"Cruciform","70%",3473,"Corpo do gene"
"Cruciform","10%",3477,"Corpo do gene"
"Cruciform","20%",3478,"Corpo do gene"
"Cruciform","20%",3479,"Corpo do gene"
"Cruciform","60%",3483,"Corpo do gene"
"Cruciform","100%",3484,"Corpo do gene"
"Cruciform","70%",3486,"Corpo do gene"
"Cruciform","80%",3486,"Corpo do gene"
"Cruciform","100%",3487,"Corpo do gene"
"Cruciform","70%",3488,"Corpo do gene"
"Cruciform","10%",3505,"Corpo do gene"
"Cruciform","20%",3506,"Corpo do gene"
"Cruciform","20%",3507,"Corpo do gene"
"Cruciform","30%",3507,"Corpo do gene"
"Cruciform","60%",3508,"Corpo do gene"
"Cruciform","70%",3509,"Corpo do gene"
"Cruciform","70%",3510,"Corpo do gene"
"Cruciform","80%",3510,"Corpo do gene"
"Cruciform","90%",3511,"Corpo do gene"
"Cruciform","100%",3511,"Corpo do gene"
"Cruciform","30%",3519,"Corpo do gene"
"Cruciform","100%",3520,"Corpo do gene"
"Cruciform","60%",3521,"Corpo do gene"
"Cruciform","70%",3521,"Corpo do gene"
"Cruciform","70%",3522,"Corpo do gene"
"Cruciform","80%",3523,"Corpo do gene"
"Cruciform","90%",3523,"Corpo do gene"
"Cruciform","100%",3523,"Corpo do gene"
"Cruciform","20%",3527,"Corpo do gene"
"Cruciform","30%",3528,"Corpo do gene"
"Cruciform","40%",3529,"Corpo do gene"
"Cruciform","50%",3530,"Corpo do gene"
"Cruciform","70%",3531,"Corpo do gene"
"Cruciform","70%",3532,"Corpo do gene"
"Cruciform","80%",3533,"Corpo do gene"
"Cruciform","80%",3534,"Corpo do gene"
"Cruciform","80%",3535,"Corpo do gene"
"Cruciform","80%",3536,"Corpo do gene"
"Cruciform","90%",3536,"Corpo do gene"
"Cruciform","100%",3537,"Corpo do gene"
"Cruciform","100%",3538,"Corpo do gene"
"Cruciform","60%",3541,"Corpo do gene"
"Cruciform","70%",3542,"Corpo do gene"
"Cruciform","80%",3542,"Corpo do gene"
"Cruciform","90%",3543,"Corpo do gene"
"Cruciform","20%",3550,"Corpo do gene"
"Cruciform","30%",3550,"Corpo do gene"
"Cruciform","40%",3550,"Corpo do gene"
"Cruciform","20%",3551,"Corpo do gene"
"Cruciform","30%",3551,"Corpo do gene"
"Cruciform","40%",3551,"Corpo do gene"
"Cruciform","40%",3552,"Corpo do gene"
"Cruciform","60%",3553,"Corpo do gene"
"Cruciform","60%",3554,"Corpo do gene"
"Cruciform","70%",3555,"Corpo do gene"
"Cruciform","80%",3555,"Corpo do gene"
"Cruciform","60%",3563,"Corpo do gene"
"Cruciform","70%",3563,"Corpo do gene"
"Cruciform","80%",3563,"Corpo do gene"
"Cruciform","90%",3571,"Corpo do gene"
"Cruciform","100%",3571,"Corpo do gene"
"Cruciform","100%",3572,"Corpo do gene"
"Cruciform","20%",3575,"Corpo do gene"
"Cruciform","40%",3576,"Corpo do gene"
"Cruciform","60%",3577,"Corpo do gene"
"Cruciform","70%",3577,"Corpo do gene"
"Cruciform","70%",3578,"Corpo do gene"
"Cruciform","90%",3579,"Corpo do gene"
"Cruciform","20%",3580,"Corpo do gene"
"Cruciform","20%",3581,"Corpo do gene"
"Cruciform","30%",3581,"Corpo do gene"
"Cruciform","40%",3582,"Corpo do gene"
"Cruciform","70%",3583,"Corpo do gene"
"Cruciform","70%",3584,"Corpo do gene"
"Cruciform","60%",3585,"Corpo do gene"
"Cruciform","70%",3586,"Corpo do gene"
"Cruciform","80%",3587,"Corpo do gene"
"Cruciform","90%",3588,"Corpo do gene"
"Cruciform","10%",3593,"Corpo do gene"
"Cruciform","20%",3593,"Corpo do gene"
"Cruciform","80%",3594,"Corpo do gene"
"Cruciform","90%",3594,"Corpo do gene"
"Cruciform","90%",3595,"Corpo do gene"
"Cruciform","100%",3595,"Corpo do gene"
"Cruciform","70%",3621,"Corpo do gene"
"Cruciform","90%",3622,"Corpo do gene"
"Cruciform","10%",3623,"Corpo do gene"
"Cruciform","60%",3627,"Corpo do gene"
"Cruciform","70%",3627,"Corpo do gene"
"Cruciform","70%",3641,"Corpo do gene"
"Cruciform","80%",3641,"Corpo do gene"
"Cruciform","100%",3642,"Corpo do gene"
"Cruciform","30%",3647,"Corpo do gene"
"Cruciform","50%",3648,"Corpo do gene"
"Cruciform","60%",3649,"Corpo do gene"
"Cruciform","80%",3650,"Corpo do gene"
"Cruciform","100%",3651,"Corpo do gene"
"Cruciform","60%",3652,"Corpo do gene"
"Cruciform","70%",3652,"Corpo do gene"
"Cruciform","80%",3653,"Corpo do gene"
"Cruciform","90%",3653,"Corpo do gene"
"Cruciform","20%",3663,"Corpo do gene"
"Cruciform","70%",3664,"Corpo do gene"
"Cruciform","80%",3665,"Corpo do gene"
"Cruciform","70%",3666,"Corpo do gene"
"Cruciform","80%",3667,"Corpo do gene"
"Cruciform","90%",3668,"Corpo do gene"
"Cruciform","90%",3669,"Corpo do gene"
"Cruciform","100%",3670,"Corpo do gene"
"Cruciform","20%",3671,"Corpo do gene"
"Cruciform","20%",3672,"Corpo do gene"
"Cruciform","10%",3673,"Corpo do gene"
"Cruciform","50%",3674,"Corpo do gene"
"Cruciform","60%",3675,"Corpo do gene"
"Cruciform","20%",3676,"Corpo do gene"
"Cruciform","30%",3676,"Corpo do gene"
"Cruciform","40%",3676,"Corpo do gene"
"Cruciform","50%",3677,"Corpo do gene"
"Cruciform","60%",3677,"Corpo do gene"
"Cruciform","70%",3678,"Corpo do gene"
"Cruciform","70%",3679,"Corpo do gene"
"Cruciform","90%",3680,"Corpo do gene"
"Cruciform","90%",3681,"Corpo do gene"
"Cruciform","100%",3681,"Corpo do gene"
"Cruciform","10%",3685,"Corpo do gene"
"Cruciform","20%",3685,"Corpo do gene"
"Cruciform","30%",3686,"Corpo do gene"
"Cruciform","100%",3696,"Corpo do gene"
"Cruciform","10%",3697,"Corpo do gene"
"Cruciform","60%",3698,"Corpo do gene"
"Cruciform","70%",3699,"Corpo do gene"
"Cruciform","80%",3700,"Corpo do gene"
"Cruciform","70%",3701,"Corpo do gene"
"Cruciform","80%",3702,"Corpo do gene"
"Cruciform","90%",3702,"Corpo do gene"
"Cruciform","20%",3703,"Corpo do gene"
"Cruciform","20%",3704,"Corpo do gene"
"Cruciform","20%",3705,"Corpo do gene"
"Cruciform","30%",3705,"Corpo do gene"
"Cruciform","100%",3706,"Corpo do gene"
"Cruciform","20%",3709,"Corpo do gene"
"Cruciform","30%",3710,"Corpo do gene"
"Cruciform","40%",3710,"Corpo do gene"
"Cruciform","60%",3711,"Corpo do gene"
"Cruciform","100%",3712,"Corpo do gene"
"Cruciform","30%",3717,"Corpo do gene"
"Cruciform","60%",3718,"Corpo do gene"
"Cruciform","40%",3719,"Corpo do gene"
"Cruciform","40%",3720,"Corpo do gene"
"Cruciform","60%",3721,"Corpo do gene"
"Cruciform","10%",3736,"Corpo do gene"
"Cruciform","80%",3739,"Corpo do gene"
"Cruciform","90%",3739,"Corpo do gene"
"Cruciform","90%",3740,"Corpo do gene"
"Cruciform","100%",3741,"Corpo do gene"
"Cruciform","50%",3743,"Corpo do gene"
"Cruciform","60%",3743,"Corpo do gene"
"Cruciform","10%",3744,"Corpo do gene"
"Cruciform","20%",3744,"Corpo do gene"
"Cruciform","30%",3744,"Corpo do gene"
"Cruciform","30%",3745,"Corpo do gene"
"Cruciform","40%",3745,"Corpo do gene"
"Cruciform","100%",3751,"Corpo do gene"
"Cruciform","20%",3758,"Corpo do gene"
"Cruciform","30%",3758,"Corpo do gene"
"Cruciform","50%",3759,"Corpo do gene"
"Cruciform","70%",3760,"Corpo do gene"
"Cruciform","20%",3763,"Corpo do gene"
"Cruciform","30%",3763,"Corpo do gene"
"Cruciform","30%",3764,"Corpo do gene"
"Cruciform","100%",3765,"Corpo do gene"
"Cruciform","80%",3766,"Corpo do gene"
"Cruciform","20%",3767,"Corpo do gene"
"Cruciform","30%",3767,"Corpo do gene"
"Cruciform","50%",3768,"Corpo do gene"
"Cruciform","30%",3769,"Corpo do gene"
"Cruciform","40%",3769,"Corpo do gene"
"Cruciform","10%",3770,"Corpo do gene"
"Cruciform","20%",3770,"Corpo do gene"
"Cruciform","20%",3771,"Corpo do gene"
"Cruciform","50%",3772,"Corpo do gene"
"Cruciform","90%",3773,"Corpo do gene"
"Cruciform","100%",3774,"Corpo do gene"
"Cruciform","80%",3778,"Corpo do gene"
"Cruciform","80%",3779,"Corpo do gene"
"Cruciform","90%",3779,"Corpo do gene"
"Cruciform","20%",3780,"Corpo do gene"
"Cruciform","40%",3781,"Corpo do gene"
"Cruciform","50%",3781,"Corpo do gene"
"Cruciform","10%",3786,"Corpo do gene"
"Cruciform","90%",3787,"Corpo do gene"
"Cruciform","100%",3787,"Corpo do gene"
"Cruciform","20%",3788,"Corpo do gene"
"Cruciform","30%",3788,"Corpo do gene"
"Cruciform","30%",3789,"Corpo do gene"
"Cruciform","70%",3790,"Corpo do gene"
"Cruciform","80%",3790,"Corpo do gene"
"Cruciform","100%",3791,"Corpo do gene"
"Cruciform","40%",3840,"Corpo do gene"
"Cruciform","50%",3841,"Corpo do gene"
"Cruciform","60%",3842,"Corpo do gene"
"Cruciform","70%",3843,"Corpo do gene"
"Cruciform","80%",3844,"Corpo do gene"
"Cruciform","90%",3845,"Corpo do gene"
"Cruciform","100%",3846,"Corpo do gene"
"Cruciform","30%",3847,"Corpo do gene"
"Cruciform","40%",3847,"Corpo do gene"
"Cruciform","50%",3848,"Corpo do gene"
"Cruciform","60%",3848,"Corpo do gene"
"Cruciform","40%",3849,"Corpo do gene"
"Cruciform","50%",3849,"Corpo do gene"
"Cruciform","50%",3850,"Corpo do gene"
"Cruciform","70%",3851,"Corpo do gene"
"Cruciform","80%",3852,"Corpo do gene"
"Cruciform","90%",3853,"Corpo do gene"
"Cruciform","50%",3854,"Corpo do gene"
"Cruciform","10%",3863,"Corpo do gene"
"Cruciform","80%",3864,"Corpo do gene"
"Cruciform","90%",3864,"Corpo do gene"
"Cruciform","90%",3865,"Corpo do gene"
"Cruciform","100%",3866,"Corpo do gene"
"Cruciform","10%",3866,"Corpo do gene"
"Cruciform","20%",3867,"Corpo do gene"
"Cruciform","30%",3868,"Corpo do gene"
"Cruciform","40%",3868,"Corpo do gene"
"Cruciform","60%",3869,"Corpo do gene"
"Cruciform","10%",3876,"Corpo do gene"
"Cruciform","10%",3877,"Corpo do gene"
"Cruciform","10%",3884,"Corpo do gene"
"Cruciform","20%",3885,"Corpo do gene"
"Cruciform","40%",3886,"Corpo do gene"
"Cruciform","50%",3887,"Corpo do gene"
"Cruciform","60%",3888,"Corpo do gene"
"Cruciform","70%",3889,"Corpo do gene"
"Cruciform","80%",3889,"Corpo do gene"
"Cruciform","90%",3890,"Corpo do gene"
"Cruciform","100%",3890,"Corpo do gene"
"Cruciform","10%",3891,"Corpo do gene"
"Cruciform","20%",3891,"Corpo do gene"
"Cruciform","20%",3892,"Corpo do gene"
"Cruciform","30%",3892,"Corpo do gene"
"Cruciform","30%",3893,"Corpo do gene"
"Cruciform","40%",3894,"Corpo do gene"
"Cruciform","80%",3895,"Corpo do gene"
"Cruciform","10%",3898,"Corpo do gene"
"Cruciform","10%",3899,"Corpo do gene"
"Cruciform","60%",3900,"Corpo do gene"
"Cruciform","60%",3901,"Corpo do gene"
"Cruciform","70%",3902,"Corpo do gene"
"Cruciform","80%",3903,"Corpo do gene"
"Cruciform","90%",3903,"Corpo do gene"
"Cruciform","90%",3904,"Corpo do gene"
"Cruciform","10%",3915,"Corpo do gene"
"Cruciform","60%",3916,"Corpo do gene"
"Cruciform","70%",3917,"Corpo do gene"
"Cruciform","100%",3918,"Corpo do gene"
"Cruciform","30%",3929,"Corpo do gene"
"Cruciform","90%",3930,"Corpo do gene"
"Cruciform","30%",3936,"Corpo do gene"
"Cruciform","40%",3937,"Corpo do gene"
"Cruciform","70%",3938,"Corpo do gene"
"Cruciform","80%",3938,"Corpo do gene"
"Cruciform","80%",3939,"Corpo do gene"
"Cruciform","90%",3939,"Corpo do gene"
"Cruciform","90%",3940,"Corpo do gene"
"Cruciform","100%",3941,"Corpo do gene"
"Cruciform","40%",3942,"Corpo do gene"
"Cruciform","70%",3943,"Corpo do gene"
"Cruciform","80%",3943,"Corpo do gene"
"Cruciform","10%",3949,"Corpo do gene"
"Cruciform","10%",3950,"Corpo do gene"
"Cruciform","20%",3951,"Corpo do gene"
"Cruciform","30%",3952,"Corpo do gene"
"Cruciform","70%",3953,"Corpo do gene"
"Cruciform","80%",3954,"Corpo do gene"
"Cruciform","100%",3955,"Corpo do gene"
"Cruciform","10%",3959,"Corpo do gene"
"Cruciform","20%",3959,"Corpo do gene"
"Cruciform","30%",3960,"Corpo do gene"
"Cruciform","50%",3961,"Corpo do gene"
"Cruciform","70%",3962,"Corpo do gene"
"Cruciform","70%",3963,"Corpo do gene"
"Cruciform","50%",3969,"Corpo do gene"
"Cruciform","60%",3969,"Corpo do gene"
"Cruciform","100%",3970,"Corpo do gene"
"Cruciform","20%",3972,"Corpo do gene"
"Cruciform","90%",3973,"Corpo do gene"
"Cruciform","40%",3974,"Corpo do gene"
"Cruciform","50%",3974,"Corpo do gene"
"Cruciform","60%",3974,"Corpo do gene"
"Cruciform","40%",3984,"Corpo do gene"
"Cruciform","50%",3984,"Corpo do gene"
"Cruciform","10%",3985,"Corpo do gene"
"Cruciform","60%",3986,"Corpo do gene"
"Cruciform","70%",3986,"Corpo do gene"
"Cruciform","90%",3987,"Corpo do gene"
"Cruciform","30%",4002,"Corpo do gene"
"Cruciform","40%",4003,"Corpo do gene"
"Cruciform","60%",4004,"Corpo do gene"
"Cruciform","70%",4004,"Corpo do gene"
"Cruciform","70%",4005,"Corpo do gene"
"Cruciform","80%",4006,"Corpo do gene"
"Cruciform","100%",4007,"Corpo do gene"
"Cruciform","100%",4008,"Corpo do gene"
"Cruciform","80%",4022,"Corpo do gene"
"Cruciform","90%",4023,"Corpo do gene"
"Cruciform","90%",4024,"Corpo do gene"
"Cruciform","40%",4025,"Corpo do gene"
"Cruciform","50%",4025,"Corpo do gene"
"Cruciform","60%",4025,"Corpo do gene"
"Cruciform","60%",4035,"Corpo do gene"
"Cruciform","30%",4037,"Corpo do gene"
"Cruciform","70%",4038,"Corpo do gene"
"Cruciform","80%",4038,"Corpo do gene"
"Cruciform","80%",4049,"Corpo do gene"
"Cruciform","90%",4049,"Corpo do gene"
"Cruciform","90%",4050,"Corpo do gene"
"Cruciform","60%",4051,"Corpo do gene"
"Cruciform","70%",4052,"Corpo do gene"
"Cruciform","80%",4052,"Corpo do gene"
"Cruciform","20%",4063,"Corpo do gene"
"Cruciform","40%",4064,"Corpo do gene"
"Cruciform","40%",4065,"Corpo do gene"
"Cruciform","60%",4066,"Corpo do gene"
"Cruciform","70%",4067,"Corpo do gene"
"Cruciform","70%",4068,"Corpo do gene"
"Cruciform","90%",4069,"Corpo do gene"
"Cruciform","90%",4070,"Corpo do gene"
"Cruciform","100%",4070,"Corpo do gene"
"Cruciform","30%",4071,"Corpo do gene"
"Cruciform","90%",4072,"Corpo do gene"
"Cruciform","100%",4072,"Corpo do gene"
"Cruciform","100%",4073,"Corpo do gene"
"Cruciform","30%",4074,"Corpo do gene"
"Cruciform","40%",4074,"Corpo do gene"
"Cruciform","70%",4075,"Corpo do gene"
"Cruciform","10%",4098,"Corpo do gene"
"Cruciform","90%",4099,"Corpo do gene"
"Cruciform","80%",4101,"Corpo do gene"
"Cruciform","10%",4102,"Corpo do gene"
"Cruciform","30%",4103,"Corpo do gene"
"Cruciform","40%",4104,"Corpo do gene"
"Cruciform","50%",4104,"Corpo do gene"
"Cruciform","60%",4105,"Corpo do gene"
"Cruciform","20%",4111,"Corpo do gene"
"Cruciform","50%",4112,"Corpo do gene"
"Cruciform","90%",4113,"Corpo do gene"
"Cruciform","100%",4113,"Corpo do gene"
"Cruciform","10%",4131,"Corpo do gene"
"Cruciform","10%",4132,"Corpo do gene"
"Cruciform","30%",4133,"Corpo do gene"
"Cruciform","40%",4134,"Corpo do gene"
"Cruciform","30%",4137,"Corpo do gene"
"Cruciform","30%",4138,"Corpo do gene"
"Cruciform","50%",4139,"Corpo do gene"
"Cruciform","100%",4140,"Corpo do gene"
"Cruciform","60%",4154,"Corpo do gene"
"Cruciform","70%",4154,"Corpo do gene"
"Cruciform","30%",4188,"Corpo do gene"
"Cruciform","60%",4189,"Corpo do gene"
"Cruciform","30%",4190,"Corpo do gene"
"Cruciform","40%",4190,"Corpo do gene"
"Cruciform","60%",4191,"Corpo do gene"
"Cruciform","60%",4192,"Corpo do gene"
"Cruciform","90%",4193,"Corpo do gene"
"Cruciform","20%",4194,"Corpo do gene"
"Cruciform","60%",4195,"Corpo do gene"
"Cruciform","20%",4196,"Corpo do gene"
"Cruciform","30%",4197,"Corpo do gene"
"Cruciform","40%",4198,"Corpo do gene"
"Cruciform","70%",4199,"Corpo do gene"
"Cruciform","40%",4205,"Corpo do gene"
"Cruciform","70%",4206,"Corpo do gene"
"Cruciform","90%",4212,"Corpo do gene"
"Cruciform","10%",4218,"Corpo do gene"
"Cruciform","10%",4219,"Corpo do gene"
"Cruciform","20%",4219,"Corpo do gene"
"Cruciform","20%",4220,"Corpo do gene"
"Cruciform","50%",4221,"Corpo do gene"
"Cruciform","10%",4222,"Corpo do gene"
"Cruciform","60%",4223,"Corpo do gene"
"Cruciform","80%",4224,"Corpo do gene"
"Cruciform","90%",4225,"Corpo do gene"
"Cruciform","100%",4225,"Corpo do gene"
"Cruciform","80%",4226,"Corpo do gene"
"Cruciform","90%",4226,"Corpo do gene"
"Cruciform","90%",4227,"Corpo do gene"
"Cruciform","90%",4228,"Corpo do gene"
"Cruciform","100%",4229,"Corpo do gene"
"Cruciform","30%",4251,"Corpo do gene"
"Cruciform","40%",4251,"Corpo do gene"
"Cruciform","50%",4251,"Corpo do gene"
"Cruciform","60%",4251,"Corpo do gene"
"Cruciform","80%",4254,"Corpo do gene"
"Cruciform","80%",4255,"Corpo do gene"
"Cruciform","90%",4256,"Corpo do gene"
"Cruciform","100%",4257,"Corpo do gene"
"Cruciform","10%",4260,"Corpo do gene"
"Cruciform","10%",4261,"Corpo do gene"
"Cruciform","20%",4261,"Corpo do gene"
"Cruciform","20%",4262,"Corpo do gene"
"Cruciform","30%",4262,"Corpo do gene"
"Cruciform","40%",4263,"Corpo do gene"
"Cruciform","50%",4264,"Corpo do gene"
"Cruciform","60%",4265,"Corpo do gene"
"Cruciform","70%",4266,"Corpo do gene"
"Cruciform","90%",4267,"Corpo do gene"
"Cruciform","100%",4268,"Corpo do gene"
"Cruciform","20%",4282,"Corpo do gene"
"Cruciform","30%",4283,"Corpo do gene"
"Cruciform","30%",4284,"Corpo do gene"
"Cruciform","50%",4285,"Corpo do gene"
"Cruciform","60%",4286,"Corpo do gene"
"Cruciform","100%",4287,"Corpo do gene"
"Cruciform","50%",4288,"Corpo do gene"
"Cruciform","60%",4288,"Corpo do gene"
"Cruciform","10%",4289,"Corpo do gene"
"Cruciform","20%",4290,"Corpo do gene"
"Cruciform","20%",4291,"Corpo do gene"
"Cruciform","30%",4291,"Corpo do gene"
"Cruciform","90%",4292,"Corpo do gene"
"Cruciform","40%",4296,"Corpo do gene"
"Cruciform","50%",4296,"Corpo do gene"
"Cruciform","50%",4298,"Corpo do gene"
"Cruciform","60%",4298,"Corpo do gene"
"Cruciform","30%",4299,"Corpo do gene"
"Cruciform","30%",4300,"Corpo do gene"
"Cruciform","40%",4301,"Corpo do gene"
"Cruciform","50%",4302,"Corpo do gene"
"Cruciform","90%",4303,"Corpo do gene"
"Cruciform","90%",4312,"Corpo do gene"
"Cruciform","100%",4312,"Corpo do gene"
"Cruciform","50%",4313,"Corpo do gene"
"Cruciform","10%",4314,"Corpo do gene"
"Cruciform","20%",4315,"Corpo do gene"
"Cruciform","40%",4316,"Corpo do gene"
"Cruciform","40%",4317,"Corpo do gene"
"Cruciform","40%",4318,"Corpo do gene"
"Cruciform","50%",4318,"Corpo do gene"
"Cruciform","70%",4319,"Corpo do gene"
"Cruciform","80%",4320,"Corpo do gene"
"Cruciform","90%",4321,"Corpo do gene"
"Cruciform","100%",4321,"Corpo do gene"
"Cruciform","100%",4322,"Corpo do gene"
"Cruciform","100%",4323,"Corpo do gene"
"Cruciform","10%",4323,"Corpo do gene"
"Cruciform","30%",4324,"Corpo do gene"
"Cruciform","40%",4324,"Corpo do gene"
"Cruciform","70%",4325,"Corpo do gene"
"Cruciform","100%",4326,"Corpo do gene"
"Cruciform","80%",4334,"Corpo do gene"
"Cruciform","10%",4335,"Corpo do gene"
"Cruciform","20%",4336,"Corpo do gene"
"Cruciform","50%",4337,"Corpo do gene"
"Cruciform","60%",4338,"Corpo do gene"
"Cruciform","70%",4338,"Corpo do gene"
"Cruciform","20%",4364,"Corpo do gene"
"Cruciform","60%",4365,"Corpo do gene"
"Cruciform","30%",4366,"Corpo do gene"
"Cruciform","80%",4367,"Corpo do gene"
"Cruciform","70%",4368,"Corpo do gene"
"Cruciform","80%",4368,"Corpo do gene"
"Cruciform","10%",4369,"Corpo do gene"
"Cruciform","30%",4370,"Corpo do gene"
"Cruciform","30%",4371,"Corpo do gene"
"Cruciform","40%",4372,"Corpo do gene"
"Cruciform","50%",4372,"Corpo do gene"
"Cruciform","60%",4373,"Corpo do gene"
"Cruciform","80%",4374,"Corpo do gene"
"Cruciform","90%",4375,"Corpo do gene"
"Cruciform","100%",4375,"Corpo do gene"
"Cruciform","100%",4376,"Corpo do gene"
"Cruciform","50%",4377,"Corpo do gene"
"Cruciform","60%",4378,"Corpo do gene"
"Cruciform","60%",4379,"Corpo do gene"
"Cruciform","90%",4380,"Corpo do gene"
"Cruciform","90%",4381,"Corpo do gene"
"Cruciform","100%",4381,"Corpo do gene"
"Cruciform","100%",4382,"Corpo do gene"
"Cruciform","20%",4383,"Corpo do gene"
"Cruciform","40%",4384,"Corpo do gene"
"Cruciform","50%",4384,"Corpo do gene"
"Cruciform","70%",4385,"Corpo do gene"
"Cruciform","20%",4417,"Corpo do gene"
"Cruciform","70%",4418,"Corpo do gene"
"Cruciform","50%",4421,"Corpo do gene"
"Cruciform","60%",4421,"Corpo do gene"
"Cruciform","80%",4422,"Corpo do gene"
"Cruciform","100%",4423,"Corpo do gene"
"Cruciform","40%",4424,"Corpo do gene"
"Cruciform","10%",4425,"Corpo do gene"
"Cruciform","30%",4426,"Corpo do gene"
